Новый Honor View 20 128 GB запечатан ростест 48mpx,21 500   ₽,Раменки,https://www.avito.ru/moskva/telefony/novyy_honor_view_20_128_gb_zapechatan_rostest_48mpx_1586154992
Чехлы/плёнки,50   ₽,Улица академика Янгеля,https://www.avito.ru/moskva/telefony/chehlyplenki_1792493322
Набор отверток для ремонта смартфонов. Фонарик,199   ₽,Ботанический сад,https://www.avito.ru/moskva/telefony/nabor_otvertok_dlya_remonta_smartfonov._fonarik_1671809568
Новые стекла и чехлы для всех телефонов,100   ₽,Марьино,https://www.avito.ru/moskva/telefony/novye_stekla_i_chehly_dlya_vseh_telefonov_1264575495
"Чехол пластиковый Jekod для Sony, SAMSUNG, HTC, LG",190   ₽,Савеловская,https://www.avito.ru/moskva/telefony/chehol_plastikovyy_jekod_dlya_sony_samsung_htc_lg_478294301
Телефоны на запчасти,111   ₽,Говорово,https://www.avito.ru/moskva/telefony/telefony_na_zapchasti_1207046485
"Гарнитуры Nokia, HTC, SAMSUNG",200   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/garnitury_nokia_htc_samsung_799313659
Huawei honor 6A 2/16gb,5 500   ₽,Нижегородская,https://www.avito.ru/moskva/telefony/huawei_honor_6a_216gb_1688562625
Чехлы для iPhone/SAMSUNG/Sony/HTC/Honor новые,100   ₽,Войковская,https://www.avito.ru/moskva/telefony/chehly_dlya_iphonesamsungsonyhtchonor_novye_1164426153
Универсальные защитные стекла и пленки,100   ₽,Баррикадная,https://www.avito.ru/moskva/telefony/universalnye_zaschitnye_stekla_i_plenki_899918297
Автомобильная зарядка mini-usb,150   ₽,Водный стадион,https://www.avito.ru/moskva/telefony/avtomobilnaya_zaryadka_mini-usb_1004794383
Дисплей Xiaomi Redmi 5A в сборе с тачскрином,800   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_xiaomi_redmi_5a_v_sbore_s_tachskrinom_954627388
"Новые чехлы iPhone5, HTC One, SAMSUNG Galaxy S4 mi",100   ₽,Молодежная,https://www.avito.ru/moskva/telefony/novye_chehly_iphone5_htc_one_samsung_galaxy_s4_mi_1019342521
"Дисплей, тачскрин, на китайский телефон",300   ₽,Алтуфьево,https://www.avito.ru/moskva/telefony/displey_tachskrin_na_kitayskiy_telefon_1065450766
Смартфон LG Nexus 4 Android новый обмен iPhone HTC,12 990   ₽,Войковская,https://www.avito.ru/moskva/telefony/smartfon_lg_nexus_4_android_novyy_obmen_iphone_htc_236046963
Чехлы для телефонов iPhone SAMSUNG HTC Huawei,100   ₽,Комсомольская,https://www.avito.ru/moskva/telefony/chehly_dlya_telefonov_iphone_samsung_htc_huawei_1098259207
Запчасти для телефонов,300   ₽,Панфиловская,https://www.avito.ru/moskva/telefony/zapchasti_dlya_telefonov_1813543012
Дисплей для Apple iPhone 6 с тачскрином в сборе,700   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_dlya_apple_iphone_6_s_tachskrinom_v_sbore_333220363
Настольный штатив для смартфонов от 3 до 6 дюймов,399   ₽,Зорге,https://www.avito.ru/moskva/telefony/nastolnyy_shtativ_dlya_smartfonov_ot_3_do_6_dyuymov_1095515872
Чехол силиконовый,200   ₽,Парк культуры,https://www.avito.ru/moskva/telefony/chehol_silikonovyy_1081103551
Зарядное устройство delta electronics ADP-5FH C,300   ₽,Кутузовская,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_delta_electronics_adp-5fh_c_1156146549
Редкие Запчасти для смартфонов,1 000   ₽,Пролетарская,https://www.avito.ru/moskva/telefony/redkie_zapchasti_dlya_smartfonov_1083517325
Дисплей для HTC Desire 626PH +тач черный,1 025   ₽,Савеловская,https://www.avito.ru/moskva/telefony/displey_dlya_htc_desire_626ph_tach_chernyy_1811369594
Сетевое зарядное устройство Benks USB-C 18W PD3.0,700   ₽,Братиславская,https://www.avito.ru/moskva/telefony/setevoe_zaryadnoe_ustroystvo_benks_usb-c_18w_pd3.0_1664520468
Чехол для телефона эксклюзивной ручной работы,1 000   ₽,Строгино,https://www.avito.ru/moskva/telefony/chehol_dlya_telefona_eksklyuzivnoy_ruchnoy_raboty_1471465894
"Док-станции Sinjimoru for iPhone 4S,4,3GS и HTC",400   ₽,Площадь Ильича,https://www.avito.ru/moskva/telefony/dok-stantsii_sinjimoru_for_iphone_4s43gs_i_htc_1354624531
SAMSUNG Galaxy S6 Edge +,9 500   ₽,Теплый стан,https://www.avito.ru/moskva/telefony/samsung_galaxy_s6_edge_1800958142
Дисплей с тачскрином для Xiaomi Mi5,1 200   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_s_tachskrinom_dlya_xiaomi_mi5_964685873
"Защитная плёнка для p700i, sa i9100, htc desire S",20   ₽,Аннино,https://www.avito.ru/moskva/telefony/zaschitnaya_plenka_dlya_p700i_sa_i9100_htc_desire_s_529707891
Чехлы,50   ₽,Марьино,https://www.avito.ru/moskva/telefony/chehly_1789122473
"iPhone, Sony, SAMSUNG",10 000   ₽,Коломенская,https://www.avito.ru/moskva/telefony/iphone_sony_samsung_1346405149
"Родные зарядки 5 V (0.5/0.7/0.85/1/2,5) ампер",300   ₽,Крылатское,https://www.avito.ru/moskva/telefony/rodnye_zaryadki_5_v_0.50.70.85125_amper_1801123170
Дисплеи SAMSUNG S4 Mini S5 A3 A5 A7 Note 3 4 S6,2 350   ₽,Белорусская,https://www.avito.ru/moskva/telefony/displei_samsung_s4_mini_s5_a3_a5_a7_note_3_4_s6_268489246
Блоки питания для телефонов,50   ₽,Братиславская,https://www.avito.ru/moskva/telefony/bloki_pitaniya_dlya_telefonov_1125652646
Смарфон BlackBerry Bold 9790,1 900   ₽,Люблино,https://www.avito.ru/moskva/telefony/smarfon_blackberry_bold_9790_1440560568
"Защитные стекла Nokia, Sony, Xperia, Lenovo, HTC",150   ₽,Медведково,https://www.avito.ru/moskva/telefony/zaschitnye_stekla_nokia_sony_xperia_lenovo_htc_884867724
"Смартфоны, телефоны разные",200   ₽,Планерная,https://www.avito.ru/moskva/telefony/smartfony_telefony_raznye_1182172210
Беспроводная зарядка creative,800   ₽,Южная,https://www.avito.ru/moskva/telefony/besprovodnaya_zaryadka_creative_1176717043
"Внешний аккумулятор (6000 mA) для мобильных, фото",900   ₽,Первомайская,https://www.avito.ru/moskva/telefony/vneshniy_akkumulyator_6000_ma_dlya_mobilnyh_foto_755125346
Кабель olaf 3 метра нейлоновый,350   ₽,Новоясеневская,https://www.avito.ru/moskva/telefony/kabel_olaf_3_metra_neylonovyy_1798801379
Упаковка кабелей для iPhone 4/4S/iPad/iPod,600   ₽,Площадь революции,https://www.avito.ru/moskva/telefony/upakovka_kabeley_dlya_iphone_44sipadipod_463847323
Nokia,1 500   ₽,Озёрная,https://www.avito.ru/moskva/telefony/nokia_1802202523
"SAMSUNG, Sony Xperia, Lg, HTC",400   ₽,Лермонтовский проспект,https://www.avito.ru/moskva/telefony/samsung_sony_xperia_lg_htc_1348267923
"Телефон LG F2400,HTC Explorer,Nokia 6500 Slide,Fly",1 000   ₽,Свиблово,https://www.avito.ru/moskva/telefony/telefon_lg_f2400htc_explorernokia_6500_slidefly_1119897148
Пленка для телефона,100   ₽,Пятницкое шоссе,https://www.avito.ru/moskva/telefony/plenka_dlya_telefona_1173586565
Дисплей Xiaomi Redmi 5 Plus в сборе с тачскрином,1 000   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_xiaomi_redmi_5_plus_v_sbore_s_tachskrinom_1476285207
Кабель USB - тип C на 2.4 A быстрой зарядки fonken,340   ₽,Рязанский проспект,https://www.avito.ru/moskva/telefony/kabel_usb_-_tip_c_na_2.4_a_bystroy_zaryadki_fonken_1497838862
Дисплей Nokia Lumia 3 5 6 8 925 5.1 6.1 7.1 plus,600   ₽,Белорусская,https://www.avito.ru/moskva/telefony/displey_nokia_lumia_3_5_6_8_925_5.1_6.1_7.1_plus_978117644
Стерео-наушники 1more Single Driver In-Ear,1 500   ₽,Южная,https://www.avito.ru/moskva/telefony/stereo-naushniki_1more_single_driver_in-ear_1037068499
Дисплей Huawei P20 Lite (ANE-LX1) с тачскрином,1 000   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_huawei_p20_lite_ane-lx1_s_tachskrinom_1442512147
Внешний аккумулятор Philips DLP2241U,550   ₽,Измайловская,https://www.avito.ru/moskva/telefony/vneshniy_akkumulyator_philips_dlp2241u_1605673830
Прозрачный силиконовый чехол для HTC ONE M8/M8S,100   ₽,Марьино,https://www.avito.ru/moskva/telefony/prozrachnyy_silikonovyy_chehol_dlya_htc_one_m8m8s_683773224
"Зарядный блок для Apple, Android (зарядка )",48   ₽,Кантемировская,https://www.avito.ru/moskva/telefony/zaryadnyy_blok_dlya_apple_android_zaryadka_906559729
Чехол,150   ₽,Бабушкинская,https://www.avito.ru/moskva/telefony/chehol_1540146058
Чехлы на телефоны,350   ₽,Строгино,https://www.avito.ru/moskva/telefony/chehly_na_telefony_1197305289
Nillkin Frosted Shield пластиковые чехлы накладки,500   ₽,Баррикадная,https://www.avito.ru/moskva/telefony/nillkin_frosted_shield_plastikovye_chehly_nakladki_957168957
Док-станция Asus A639. HTC.CLA05D-050A,Цена не указана,Орехово,https://www.avito.ru/moskva/telefony/dok-stantsiya_asus_a639._htc.cla05d-050a_818973249
Пылезащитные заглушки универсальные,50   ₽,Медведково,https://www.avito.ru/moskva/telefony/pylezaschitnye_zaglushki_universalnye_730436612
Дисплей Honor 10 в сборе с кнопкой Home,3 100   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_honor_10_v_sbore_s_knopkoy_home_1273760890
Asus Zenfone 2 Laser ZE500KL,3 000   ₽,Арбатская,https://www.avito.ru/moskva/telefony/asus_zenfone_2_laser_ze500kl_1797261784
Чехлы,Цена не указана,Перово,https://www.avito.ru/moskva/telefony/chehly_1790566785
Дисплей Huawei Honor 6c / DIG-L21HN с сенсором,900   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_huawei_honor_6c_dig-l21hn_s_sensorom_1101745292
Дисплей для Huawei P10 Lite в сборе с тачскрином,500   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_dlya_huawei_p10_lite_v_sbore_s_tachskrinom_1070932417
5 Сортовых телефонов,2 000   ₽,Баррикадная,https://www.avito.ru/moskva/telefony/5_sortovyh_telefonov_1515971555
Стекло и чехол для телефона,50   ₽,Перово,https://www.avito.ru/moskva/telefony/steklo_i_chehol_dlya_telefona_1082902614
"Внешний аккумулятор Interstep PB8000QC, 8000 мАч",1 500   ₽,Курская,https://www.avito.ru/moskva/telefony/vneshniy_akkumulyator_interstep_pb8000qc_8000_mach_854544322
Xiaomi mi max 2 64gb черный сяоми смартфон глобал,7 950   ₽,ЦСКА,https://www.avito.ru/moskva/telefony/xiaomi_mi_max_2_64gb_chernyy_syaomi_smartfon_global_1815355484
Зарядное устройство,100   ₽,Селигерская,https://www.avito.ru/moskva/telefony/zaryadnoe_ustroystvo_1804469963
Смартфон Zopo и другие,10 000   ₽,Щелковская,https://www.avito.ru/moskva/telefony/smartfon_zopo_i_drugie_1608419558
Чехлы-книжки Nillkin Sparkle серия Leather Case,500   ₽,Баррикадная,https://www.avito.ru/moskva/telefony/chehly-knizhki_nillkin_sparkle_seriya_leather_case_1005149203
iPhone Xiaomi SAMSUNG Honor Huawei Аксессуары,99   ₽,Дубровка,https://www.avito.ru/moskva/telefony/iphone_xiaomi_samsung_honor_huawei_aksessuary_218045602
Кабель Type-C Baseus 5A 2 метра,400   ₽,Римская,https://www.avito.ru/moskva/telefony/kabel_type-c_baseus_5a_2_metra_1780084281
"Чехлы разные, новые и слегка б/у",50   ₽,Бульвар Дмитрия Донского,https://www.avito.ru/moskva/telefony/chehly_raznye_novye_i_slegka_bu_914942791
"Оригинал зарядки 5 V / 500,700,850,1000,2500 мА",300   ₽,Крылатское,https://www.avito.ru/moskva/telefony/original_zaryadki_5_v_50070085010002500_ma_980335375
"Штатив для смартфона компактный iPhone, Sumsung",390   ₽,Октябрьское поле,https://www.avito.ru/moskva/telefony/shtativ_dlya_smartfona_kompaktnyy_iphone_sumsung_711237363
Qtek S200 коммуникатор отлично работающий б/у,1 700   ₽,Чертановская,https://www.avito.ru/moskva/telefony/qtek_s200_kommunikator_otlichno_rabotayuschiy_bu_942057382
Дисплей Honor 7c Pro в сборе с тачскрином,800   ₽,Пражская,https://www.avito.ru/moskva/telefony/displey_honor_7c_pro_v_sbore_s_tachskrinom_1338359561
Переносные зарядные устройства Remax 2600mAh,200   ₽,Савеловская,https://www.avito.ru/moskva/telefony/perenosnye_zaryadnye_ustroystva_remax_2600mah_1219990024
Чехол Aston Martin,1 000   ₽,Царицыно,https://www.avito.ru/moskva/telefony/chehol_aston_martin_1554231077
Чехлы для телефонов,100   ₽,Отрадное,https://www.avito.ru/moskva/telefony/chehly_dlya_telefonov_1189272981
